r;theta;x;y
0.742267;0.632943;0.598483;0.439066
0.047973;5.164929;0.020976;-0.043144
0.317838;0.989910;0.174419;0.265705
0.457057;2.273062;-0.295235;0.348909
0.112247;5.612512;0.087935;-0.069763
0.552775;5.636319;0.441101;-0.333151
0.772569;4.287162;-0.318706;-0.703768
0.153138;3.641552;-0.134394;-0.073413
0.600703;5.951810;0.568022;-0.195435
0.439891;0.906123;0.271326;0.346246
0.370939;0.967692;0.210397;0.305498
0.985106;2.758526;-0.913708;0.368200
0.821834;1.084139;0.384351;0.726420
0.340134;4.798023;0.029091;-0.338888
0.372341;0.641438;0.298333;0.222790
0.805260;0.720110;0.605341;0.531042
0.202824;5.361021;0.122525;-0.161633
0.936633;0.232566;0.911417;0.215871
0.010782;5.717963;0.009105;-0.005775
0.398783;4.017349;-0.255387;-0.306277
0.803301;2.939965;-0.787028;0.160872
0.536430;0.579454;0.448864;0.293732
0.666586;1.293834;0.182268;0.641183
0.671794;1.679426;-0.072834;0.667834
0.669532;3.946073;-0.464311;-0.482378
0.927855;0.254293;0.898016;0.233412
0.782051;5.736310;0.667992;-0.406683
0.995857;0.755471;0.724933;0.682791
0.601860;2.111100;-0.309595;0.516127
0.400219;6.121092;0.394973;-0.064589
0.438080;1.291063;0.120954;0.421051
0.088811;0.988069;0.048873;0.074154
0.058712;3.404205;-0.056699;-0.015242
0.194270;3.680985;-0.166688;-0.099780
0.451839;0.687412;0.349222;0.286709
0.225228;4.847427;0.030322;-0.223178
0.093667;1.746788;-0.016400;0.092220
0.863715;1.737961;-0.143711;0.851675
0.483930;0.325859;0.458464;0.154917
0.543895;4.208572;-0.262577;-0.476314
0.196251;2.964093;-0.193168;0.034652
0.710287;3.108003;-0.709886;0.023854
0.901064;1.397984;0.154941;0.887643
0.614892;0.121121;0.610387;0.074294
0.074840;0.094945;0.074503;0.007095
0.993479;0.183921;0.976723;0.181694
0.220590;0.517043;0.191755;0.109040
0.186528;4.999242;0.052775;-0.178906
0.140438;5.636960;0.112120;-0.084569
0.381501;0.682536;0.296035;0.240637
0.006555;3.812197;-0.005135;-0.004074
0.880122;3.874055;-0.654397;-0.588540
0.401092;1.634816;-0.025660;0.400270
0.893180;2.521914;-0.727106;0.518736
0.828403;2.746223;-0.764495;0.319059
0.071190;0.154912;0.070338;0.010984
0.425178;1.871315;-0.125859;0.406123
0.519309;5.294174;0.285369;-0.433874
0.520325;4.087545;-0.304375;-0.422012
0.378223;0.700688;0.289113;0.243857
0.665664;2.335473;-0.460841;0.480347
0.140790;2.529648;-0.115241;0.080878
0.970344;2.056606;-0.453077;0.858072
0.714613;0.696070;0.548371;0.458215
0.224469;0.603902;0.184766;0.127467
0.735764;4.695908;-0.012125;-0.735664
0.219196;0.830876;0.147788;0.161881
0.363952;3.897391;-0.264857;-0.249624
0.908780;1.615608;-0.040710;0.907868
0.021664;4.631858;-0.001743;-0.021594
0.210560;0.583419;0.175730;0.115993
0.278190;0.955610;0.160546;0.227188
0.907035;1.971990;-0.354213;0.835012
0.511036;2.685182;-0.458726;0.225228
0.964405;5.587386;0.740221;-0.618183
0.538878;0.919997;0.326465;0.428731
0.777314;1.231636;0.258609;0.733034
0.065380;4.697680;-0.000962;-0.065373
0.039692;4.900841;0.007436;-0.038989
0.374794;4.904108;0.071416;-0.367927
0.876108;3.938992;-0.612023;-0.626892
0.527890;0.598813;0.436040;0.297552
0.759149;2.564759;-0.636314;0.414019
0.231945;4.196722;-0.114376;-0.201784
0.181679;4.837808;0.022726;-0.180252
0.921464;5.708846;0.773616;-0.500613
0.379167;1.254469;0.117950;0.360354
0.577033;1.798260;-0.130125;0.562169
0.513507;0.553354;0.436875;0.269870
0.229915;6.247145;0.229766;-0.008284
0.493681;1.791619;-0.108132;0.481693
0.140686;4.947054;0.032712;-0.136830
0.481166;4.539093;-0.082968;-0.473959
0.535007;3.272647;-0.530419;-0.069915
0.502412;2.677598;-0.449293;0.224841
0.301372;5.622647;0.237982;-0.184904
0.053063;2.171557;-0.029995;0.043772
0.506529;2.064429;-0.240007;0.446058
0.753809;4.639969;-0.054543;-0.751833
0.996493;2.838995;-0.951218;0.296956
0.508436;2.728850;-0.465740;0.203945
0.360431;2.538124;-0.296769;0.204545
0.633965;5.890260;0.585652;-0.242740
0.690158;4.170929;-0.355699;-0.591436
0.541885;5.780989;0.474977;-0.260837
0.174440;0.223474;0.170102;0.038659
0.205218;1.980001;-0.081652;0.188275
0.339267;1.273834;0.099275;0.324417
0.037546;5.493226;0.026428;-0.026670
0.723595;0.353806;0.678776;0.250704
0.816779;3.401208;-0.789408;-0.209674
0.951183;2.426529;-0.718192;0.623658
0.886934;2.875889;-0.855810;0.232898
0.714759;0.987057;0.393938;0.596400
0.712538;1.430078;0.099936;0.705495
0.608935;4.632756;-0.048440;-0.607005
0.661914;6.090706;0.649690;-0.126619
0.141282;5.103398;0.053846;-0.130619
0.423182;5.224092;0.207216;-0.368977
0.476055;6.063695;0.464634;-0.103653
0.267865;4.087187;-0.156771;-0.217197
0.516986;6.216804;0.515847;-0.034293
0.481975;5.379996;0.298395;-0.378497
0.192172;0.225397;0.187311;0.042949
0.246879;2.715090;-0.224763;0.102131
0.608535;0.399975;0.560504;0.236961
0.973439;3.516812;-0.905714;-0.356743
0.966205;2.367033;-0.690575;0.675765
0.533782;4.278623;-0.224344;-0.484348
0.050172;4.792016;0.003991;-0.050013
0.424920;1.102441;0.191817;0.379161
0.499999;0.545600;0.427407;0.259465
0.144825;4.029287;-0.091414;-0.112329
0.899066;0.530043;0.775701;0.454541
0.989073;5.601296;0.767900;-0.623374
0.049427;1.614389;-0.002154;0.049380
0.058322;3.558878;-0.053318;-0.023637
0.246374;3.394786;-0.238519;-0.061716
0.422667;5.999801;0.405809;-0.118180
0.092522;4.206882;-0.044804;-0.080950
0.903370;4.404871;-0.273445;-0.860991
0.249557;2.470310;-0.195409;0.155222
0.777128;1.355673;0.165892;0.759215
0.769887;1.953505;-0.287503;0.714191
0.413078;2.113739;-0.213420;0.353674
0.073583;5.265297;0.038643;-0.062619
0.511871;0.565078;0.432299;0.274098
0.924833;1.087299;0.429935;0.818824
0.731216;2.137866;-0.392782;0.616765
0.257408;1.486866;0.021579;0.256502
0.231726;1.927901;-0.081003;0.217107
0.009932;1.822425;-0.002473;0.009619
0.873249;4.854754;0.123900;-0.864415
0.346697;5.103631;0.132208;-0.320499
0.727557;2.759694;-0.675143;0.271148
0.481814;3.964231;-0.327773;-0.353142
0.656628;1.556490;0.009394;0.656561
0.024089;2.725369;-0.022032;0.009739
0.463485;1.949855;-0.171511;0.430584
0.261019;5.507608;0.186372;-0.182747
0.646741;5.346702;0.383274;-0.520936
0.714562;4.240924;-0.324548;-0.636606
0.940889;0.978587;0.525200;0.780665
0.848013;1.184117;0.319799;0.785401
0.495999;0.662386;0.391109;0.305039
0.425100;1.533581;0.015817;0.424806
0.928609;2.733387;-0.852309;0.368624
0.534125;1.999372;-0.221970;0.485818
0.724043;2.495518;-0.578114;0.435915
0.130478;2.837487;-0.124491;0.039070
0.352745;0.808300;0.243651;0.255075
0.598879;0.058899;0.597841;0.035253
0.376368;0.875380;0.241141;0.288970
0.959482;2.238108;-0.593801;0.753662
0.966002;1.385449;0.178023;0.949457
0.749121;0.811128;0.515905;0.543161
0.587808;6.157742;0.583189;-0.073544
0.804059;3.321901;-0.791024;-0.144195
0.135783;4.097096;-0.078374;-0.110881
0.233507;0.930753;0.139457;0.187289
0.273847;1.099300;0.124387;0.243967
0.392212;1.272069;0.115430;0.374842
0.126344;2.781497;-0.118241;0.044519
0.520667;5.343139;0.307064;-0.420483
0.839864;1.052415;0.416132;0.729525
0.301987;1.210198;0.106551;0.282565
0.812494;2.621458;-0.705044;0.403807
0.718335;1.186661;0.269201;0.665985
0.072891;1.220006;0.025048;0.068452
0.061421;0.244372;0.059596;0.014861
0.931023;5.092786;0.345678;-0.864471
0.167988;3.259911;-0.166814;-0.019830
0.790578;6.107558;0.778417;-0.138134
0.563881;2.781648;-0.527745;0.198612
0.140473;5.010137;0.041210;-0.134292
0.590847;2.603249;-0.507277;0.302936
0.972348;6.176742;0.966845;-0.103305
0.133128;0.620100;0.108342;0.077363
0.942101;1.069065;0.453098;0.825988
0.949079;4.913231;0.189336;-0.930001
0.337645;4.821830;0.036878;-0.335625
0.490926;4.187687;-0.245932;-0.424883
0.700988;4.559167;-0.106987;-0.692776
0.855354;4.862432;0.127859;-0.845744
0.919784;2.721417;-0.839779;0.375199
0.812773;5.345778;0.481064;-0.655116
0.243670;6.162310;0.241892;-0.029382
0.369639;3.459522;-0.351114;-0.115549
0.469162;2.826629;-0.446083;0.145338
0.993313;3.830450;-0.766811;-0.631405
0.247260;3.670386;-0.213488;-0.124741
0.023955;4.624173;-0.002110;-0.023862
0.083572;4.231317;-0.038671;-0.074087
0.351004;0.161308;0.346447;0.056375
0.843583;5.129813;0.341994;-0.771150
0.807638;4.383025;-0.261224;-0.764226
0.100205;5.120268;0.039748;-0.091985
0.364071;5.034051;0.115099;-0.345398
0.540530;4.623030;-0.048237;-0.538373
0.091426;2.892238;-0.088598;0.022562
0.168905;5.681250;0.139218;-0.095641
0.827474;5.836621;0.746329;-0.357361
0.401313;4.482833;-0.091317;-0.390786
0.479527;5.469356;0.329301;-0.348579
0.163337;2.970941;-0.160964;0.027739
0.996462;5.824192;0.893327;-0.441478
0.573353;3.372619;-0.558120;-0.131285
0.662910;4.127582;-0.365952;-0.552747
0.210205;0.087424;0.209402;0.018354
0.682598;3.582295;-0.617377;-0.291179
0.346702;0.041394;0.346405;0.014347
0.267720;2.808000;-0.252961;0.087662
0.337856;0.930810;0.201762;0.270996
0.248101;5.519068;0.179127;-0.171661
0.883921;5.377647;0.545611;-0.695432
0.855053;3.576257;-0.775543;-0.360068
0.276431;1.249594;0.087271;0.262293
0.498106;4.258391;-0.218450;-0.447648
0.912344;3.103806;-0.911693;0.034467
0.064572;0.475518;0.057408;0.029561
0.966826;0.383488;0.896601;0.361745
0.002631;3.394045;-0.002548;-0.000657
0.114156;1.142867;0.047373;0.103862
0.713456;2.038020;-0.321347;0.636989
0.712159;2.488481;-0.565594;0.432751
0.894501;0.369835;0.834021;0.323327
0.918994;4.263600;-0.398728;-0.827989
0.505769;4.858178;0.073475;-0.500404
0.826716;1.697855;-0.104759;0.820052
0.167942;1.426220;0.024196;0.166190
0.642454;0.144482;0.635760;0.092500
0.312521;5.773525;0.272803;-0.152473
0.221875;2.054470;-0.103179;0.196424
0.596629;4.087658;-0.348956;-0.483938
0.820965;1.115598;0.360929;0.737369
0.726253;4.949843;0.170836;-0.705874
0.754940;1.540863;0.022594;0.754602
0.844323;5.460691;0.574474;-0.618758
0.427129;3.504635;-0.399289;-0.151682
0.709809;4.119508;-0.396608;-0.588669
0.470186;0.758142;0.341409;0.323287
0.714502;2.445296;-0.548182;0.458268
0.799235;4.628339;-0.067097;-0.796414
0.678736;0.894116;0.425030;0.529181
0.523197;5.319835;0.298626;-0.429601
0.885645;1.040816;0.447708;0.764150
0.869673;1.245114;0.278257;0.823957
0.084536;3.819548;-0.065841;-0.053021
0.041498;1.241042;0.013437;0.039262
0.774824;5.419015;0.503071;-0.589298
0.891423;3.148360;-0.891403;-0.006032
0.650255;4.061219;-0.394131;-0.517197
0.262665;3.107532;-0.262513;0.008945
0.031811;1.295254;0.008655;0.030611
0.568711;4.659736;-0.029930;-0.567923
0.861786;0.244397;0.836177;0.208528
0.378634;0.582074;0.316282;0.208157
0.944430;1.117584;0.413524;0.849085
0.829263;3.915468;-0.593095;-0.579582
0.836525;5.458913;0.568077;-0.614054
0.469844;1.498678;0.033855;0.468623
0.550816;5.377590;0.339973;-0.433378
0.953041;3.992041;-0.628670;-0.716283
0.980122;6.248873;0.979545;-0.033624
0.349223;4.743466;0.010851;-0.349054
0.857002;1.512023;0.050339;0.855522
0.256023;0.148346;0.253211;0.037841
0.403362;0.220163;0.393626;0.088090
0.034541;5.978608;0.032951;-0.010358
0.241186;3.790344;-0.192186;-0.145723
0.209498;0.646998;0.167158;0.126284
0.642149;3.695342;-0.546185;-0.337694
0.195613;3.685591;-0.167376;-0.101242
0.282354;3.400642;-0.272933;-0.072328
0.726098;0.746939;0.532790;0.493308
0.926394;1.231146;0.308635;0.873470
0.357401;2.998399;-0.353743;0.051003
0.051813;5.194900;0.024041;-0.045898
0.628915;3.444989;-0.600191;-0.187897
0.821333;6.145822;0.813596;-0.112466
0.303234;4.262111;-0.131972;-0.273009
0.735137;0.475065;0.653730;0.336249
0.218298;4.114550;-0.122871;-0.180435
0.110650;1.588634;-0.001974;0.110632
0.606376;2.210651;-0.362054;0.486424
0.856091;5.126288;0.344304;-0.783803
0.971161;0.091684;0.967082;0.088915
0.404007;4.292214;-0.164803;-0.368865
0.601172;4.312533;-0.234027;-0.553750
0.224356;5.300640;0.124497;-0.186645
0.321592;4.191526;-0.160034;-0.278946
0.039566;1.227389;0.013322;0.037256
0.144312;3.818487;-0.112494;-0.090393
0.022140;4.858335;0.003220;-0.021905
0.156018;2.260847;-0.099317;0.120323
0.267718;2.885565;-0.258991;0.067797
0.554513;0.017938;0.554424;0.009947
0.534862;4.855715;0.076397;-0.529378
0.657706;1.017022;0.345889;0.559409
0.025650;4.903618;0.004875;-0.025182
0.513700;5.540142;0.378295;-0.347534
0.596309;3.046478;-0.593614;0.056632
0.896334;3.246321;-0.891423;-0.093700
0.167989;0.087072;0.167353;0.014609
0.719381;5.709512;0.604217;-0.390423
0.857481;0.257441;0.829222;0.218320
0.575799;2.597463;-0.492641;0.298076
0.752671;1.485741;0.063942;0.749950
0.537482;4.868281;0.083450;-0.530964
0.526043;4.357395;-0.182844;-0.493244
0.134636;4.987354;0.036555;-0.129578
0.669105;1.291207;0.184647;0.643123
0.312969;4.525898;-0.058028;-0.307542
0.978313;6.098937;0.961754;-0.179234
0.882183;0.024907;0.881909;0.021970
0.267463;5.731748;0.227818;-0.140127
0.885705;2.388390;-0.646123;0.605804
0.913450;1.874846;-0.273475;0.871552
0.896793;0.511696;0.781927;0.439121
0.828602;3.871536;-0.617485;-0.552534
0.506488;1.271937;0.149126;0.484037
0.173500;3.761360;-0.141231;-0.100777
0.615835;5.819304;0.550755;-0.275538
0.351454;0.963319;0.200609;0.288576
0.217334;5.513483;0.156071;-0.151247
0.363170;5.455828;0.245802;-0.267346
0.671260;3.447131;-0.640171;-0.201920
0.073824;6.184093;0.073462;-0.007303
0.785299;0.327593;0.743537;0.252682
0.471257;4.193919;-0.233532;-0.409324
0.572454;4.641515;-0.040538;-0.571017
0.579719;2.878698;-0.559801;0.150656
0.635197;3.098672;-0.634612;0.027255
0.272903;3.342592;-0.267409;-0.054485
0.090960;0.637775;0.073079;0.054158
0.664516;0.715027;0.501760;0.435682
0.303940;2.226560;-0.185332;0.240898
0.228791;2.740267;-0.210612;0.089375
0.796891;3.645787;-0.697729;-0.384980
0.105797;3.333714;-0.103850;-0.020201
0.457743;6.190942;0.455797;-0.042164
0.398900;0.810550;0.274882;0.289069
0.533947;6.214548;0.532690;-0.036620
0.629585;2.005888;-0.265366;0.570927
0.557566;0.633609;0.449340;0.330111
0.503082;0.816940;0.344337;0.366774
0.355915;3.764589;-0.289051;-0.207666
0.104532;6.227341;0.104369;-0.005835
0.608674;2.371494;-0.436932;0.423762
0.039454;1.357080;0.008368;0.038556
0.995292;1.384324;0.184521;0.978038
0.846138;5.124466;0.338889;-0.775309
0.574691;0.470793;0.512170;0.260676
0.768064;5.579054;0.585399;-0.497223
0.655174;5.490631;0.459951;-0.466581
0.418512;3.953820;-0.287887;-0.303765
0.859180;2.097101;-0.431602;0.742907
0.274625;5.714432;0.231392;-0.147908
0.322840;5.681319;0.266111;-0.182786
0.745079;2.492910;-0.593739;0.450130
0.521405;4.803577;0.047480;-0.519239
0.526779;2.473514;-0.413529;0.326328
0.363666;0.927794;0.218054;0.291042
0.901136;3.070542;-0.898862;0.063972
0.041450;5.909901;0.038596;-0.015116
0.704678;0.230857;0.685983;0.161239
0.677264;3.460879;-0.643035;-0.212586
0.368679;1.583080;-0.004529;0.368651
0.142097;0.859182;0.092798;0.107611
0.139890;5.009402;0.040941;-0.133765
0.010604;0.469693;0.009456;0.004800
0.942893;2.426164;-0.711707;0.618482
0.408518;1.366712;0.082794;0.400040
0.811968;4.595258;-0.094889;-0.806404
0.121729;3.500030;-0.113993;-0.042704
0.128117;1.002080;0.068998;0.107950
0.321560;1.075989;0.152697;0.282992
0.069510;1.266552;0.020823;0.066318
0.318912;6.098749;0.313503;-0.058486
0.690270;5.508563;0.493326;-0.482807
0.427588;5.725867;0.362884;-0.226157
0.913457;0.658811;0.722289;0.559197
0.978468;5.017048;0.293509;-0.933409
0.873160;0.757532;0.634380;0.599975
0.935231;3.326331;-0.919317;-0.171792
0.434189;2.904007;-0.421992;0.102189
0.604156;5.613612;0.473710;-0.374971
0.364676;0.079633;0.363520;0.029010
0.110953;1.109887;0.049348;0.099375
0.260385;4.706326;-0.001579;-0.260380
0.733692;5.685366;0.606444;-0.412952
0.908521;3.591494;-0.818114;-0.395095
0.592455;3.106306;-0.592086;0.020901
0.289535;5.726294;0.245787;-0.153034
0.465030;6.156297;0.461291;-0.058849
0.788083;5.608491;0.615412;-0.492283
0.407458;1.369056;0.081644;0.399194
0.513824;5.669180;0.419972;-0.296038
0.532733;2.431492;-0.403970;0.347294
0.022844;2.940305;-0.022383;0.004567
0.432739;6.115959;0.426702;-0.072029
0.446504;0.231818;0.434560;0.102583
0.866819;5.096794;0.325064;-0.803560
0.565922;3.104679;-0.565536;0.020885
0.504176;5.191840;0.232573;-0.447329
0.243160;1.494569;0.018518;0.242454
0.247513;4.197375;-0.121912;-0.215407
0.325825;5.277681;0.174532;-0.275137
0.162417;3.866421;-0.121588;-0.107684
0.751337;0.903522;0.464963;0.590184
0.111517;0.350426;0.104740;0.038284
0.552771;3.260816;-0.548847;-0.065747
0.790016;0.418429;0.721860;0.321003
0.937606;2.027892;-0.413806;0.841350
0.969931;2.995835;-0.959646;0.140874
0.307066;2.530050;-0.251414;0.176296
0.450187;1.695970;-0.056205;0.446665
0.955918;5.236143;0.478087;-0.827775
0.081102;3.278818;-0.080340;-0.011094
0.327483;3.677410;-0.281587;-0.167195
0.864499;0.546606;0.738536;0.449358
0.339499;0.703792;0.258832;0.219694
0.271381;1.141504;0.112956;0.246756
0.951981;2.725633;-0.870805;0.384665
0.797036;1.380227;0.150973;0.782607
0.577598;2.669757;-0.514487;0.262531
0.791794;4.063468;-0.478503;-0.630851
0.460233;3.655626;-0.400756;-0.226294
0.713316;2.499696;-0.571339;0.427073
0.420912;4.292974;-0.171406;-0.384430
0.874641;1.535171;0.031153;0.874086
0.602270;5.285290;0.326474;-0.506107
0.514252;3.507199;-0.480264;-0.183853
0.190890;3.740720;-0.157642;-0.107647
0.596380;0.218190;0.582240;0.129094
0.696985;2.895788;-0.676035;0.169602
0.121721;3.473571;-0.115075;-0.039671
0.572892;2.469933;-0.448454;0.356503
0.734512;3.297874;-0.725560;-0.114324
0.343253;0.300965;0.327824;0.101754
0.744544;2.747028;-0.687336;0.286208
0.989157;3.369911;-0.963487;-0.223886
0.083925;2.823601;-0.079717;0.026240
0.634501;1.970363;-0.246833;0.584521
0.363581;3.592512;-0.327240;-0.158446
0.513193;1.496793;0.037943;0.511788
0.816096;0.725482;0.610587;0.541476
0.079402;2.075644;-0.038405;0.069496
0.190004;4.942636;0.043362;-0.184990
0.442055;4.941003;0.100182;-0.430553
0.821371;4.117949;-0.460004;-0.680475
0.247264;5.925622;0.231625;-0.086541
0.208228;2.114342;-0.107690;0.178218
0.852547;2.884560;-0.824540;0.216727
0.861382;4.474583;-0.202916;-0.837140
0.023344;0.768295;0.016787;0.016222
0.149355;0.078552;0.148894;0.011720
0.658616;4.710077;-0.001523;-0.658614
0.978244;5.086050;0.357085;-0.910742
0.063226;2.147756;-0.034488;0.052991
0.381236;3.621747;-0.338127;-0.176099
0.580048;1.239874;0.188467;0.548576
0.208235;1.104603;0.093599;0.186013
0.044033;2.502216;-0.035335;0.026274
0.962448;3.054187;-0.958774;0.084016
0.184625;4.924880;0.038937;-0.180473
0.141481;5.957974;0.134065;-0.045204
0.243263;5.441628;0.162087;-0.181397
0.284750;3.846327;-0.216918;-0.184470
0.325154;4.162510;-0.169920;-0.277222
0.324314;2.189684;-0.188144;0.264162
0.784762;2.976156;-0.774047;0.129237
0.877353;6.030162;0.849418;-0.219630
0.739654;5.375875;0.455528;-0.582737
0.769200;5.044644;0.250894;-0.727132
0.713775;4.189553;-0.356416;-0.618419
0.895652;1.846151;-0.243517;0.861912
0.864121;0.652741;0.686477;0.524838
0.985979;2.667250;-0.877120;0.450350
0.502127;2.920293;-0.489882;0.110216
0.910595;1.276140;0.264447;0.871350
0.764950;3.571545;-0.695329;-0.318852
0.151346;0.051604;0.151145;0.007807
0.434491;5.984407;0.415242;-0.127893
0.620376;1.734140;-0.100885;0.612118
0.614932;2.896812;-0.596601;0.149025
0.140848;2.511352;-0.113789;0.083007
0.451064;0.114360;0.448118;0.051471
0.359424;1.198323;0.130802;0.334778
0.390151;4.052510;-0.239171;-0.308245
0.993599;0.652986;0.789189;0.603672
0.311765;5.587329;0.239281;-0.199855
0.914102;4.349460;-0.324519;-0.854558
0.509491;5.655376;0.412339;-0.299261
0.116745;0.072998;0.116434;0.008515
0.364860;3.416118;-0.351197;-0.098910
0.214723;0.815620;0.147175;0.156351
0.112121;5.544415;0.082891;-0.075500
0.654376;3.434465;-0.626512;-0.188920
0.834869;4.970653;0.213228;-0.807180
0.822610;2.826183;-0.782030;0.255178
0.252146;3.014735;-0.250120;0.031901
0.849495;4.418405;-0.246156;-0.813049
0.498012;4.557012;-0.077069;-0.492013
0.893930;5.580493;0.682162;-0.577724
0.370248;2.537659;-0.304754;0.210258
0.508441;1.246370;0.162073;0.481918
0.809485;2.654922;-0.715500;0.378584
0.406956;2.004185;-0.170901;0.369332
0.838977;3.290511;-0.829691;-0.124477
0.846946;4.525087;-0.157708;-0.832133
0.583746;0.387478;0.540470;0.220571
0.850000;4.372261;-0.283566;-0.801305
0.944090;0.130238;0.936095;0.122609
0.758832;1.855494;-0.213131;0.728286
0.811832;0.614458;0.663337;0.468034
0.745112;3.646327;-0.652199;-0.360318
0.577604;0.697176;0.442825;0.370854
0.283542;3.719445;-0.237506;-0.154878
0.352583;4.359425;-0.121881;-0.330847
0.996483;4.541681;-0.169282;-0.981999
0.614057;3.172537;-0.613763;-0.018999
0.437549;5.905528;0.406715;-0.161343
0.443821;5.306188;0.248324;-0.367848
0.258870;1.776872;-0.052970;0.253393
0.884559;0.664868;0.696146;0.545733
0.002988;6.186783;0.002974;-0.000288
0.683838;2.320638;-0.466051;0.500430
0.680525;0.906544;0.419524;0.535830
0.390069;6.004897;0.375062;-0.107156
0.955944;4.512923;-0.189416;-0.936990
0.569855;4.404871;-0.172492;-0.543122
0.298585;4.170848;-0.153908;-0.255862
0.328368;0.618762;0.267488;0.190462
0.255780;4.278541;-0.107521;-0.232083
0.308655;4.829351;0.036019;-0.306546
0.920135;5.797571;0.813757;-0.429475
0.273540;5.491730;0.192247;-0.194590
0.862607;4.507312;-0.175663;-0.844531
0.718542;4.007598;-0.465525;-0.547347
0.516512;0.750552;0.377732;0.352283
0.259998;3.264115;-0.258049;-0.031776
0.104111;2.891453;-0.100871;0.025772
0.888841;1.891163;-0.279909;0.843617
0.604470;4.996785;0.169601;-0.580189
0.773049;3.521185;-0.718020;-0.286447
0.029869;2.154529;-0.016462;0.024923
0.777823;5.308073;0.436417;-0.643855
0.523068;0.667224;0.410892;0.323679
0.943285;1.854796;-0.264306;0.905499
0.303495;4.827321;0.034805;-0.301493
0.063815;1.405109;0.010525;0.062941
0.691004;5.364006;0.419075;-0.549420
0.097667;0.439591;0.088381;0.041564
0.087421;2.089542;-0.043343;0.075920
0.707793;3.794623;-0.562162;-0.430052
0.968367;3.041960;-0.963565;0.096321
0.123434;0.455399;0.110854;0.054289
0.944332;3.321461;-0.929097;-0.168941
0.889819;3.448225;-0.848314;-0.268591
0.840242;4.164929;-0.437363;-0.717440
0.625569;5.467069;0.428549;-0.455721
0.522125;5.778922;0.457136;-0.252271
0.231269;0.283956;0.222008;0.064791
0.025936;4.341091;-0.009410;-0.024169
0.340393;5.314218;0.192714;-0.280587
0.459198;2.539720;-0.378506;0.259992
0.585766;4.188089;-0.293239;-0.507083
0.257917;1.255286;0.080032;0.245186
0.736518;5.414158;0.475474;-0.562480
0.532347;6.036024;0.516169;-0.130240
0.465624;3.146079;-0.465619;-0.002089
0.444807;0.662311;0.350763;0.273530
0.089545;2.445033;-0.068686;0.057451
0.150389;6.153532;0.149127;-0.019444
0.454294;6.224325;0.453507;-0.026725
0.642234;3.746129;-0.528408;-0.365034
0.377095;1.032698;0.193263;0.323806
0.515959;3.822470;-0.400911;-0.324783
0.209553;0.365983;0.195675;0.074992
0.299271;0.416563;0.273679;0.121091
0.904032;4.765608;0.048089;-0.902752
0.470507;0.038642;0.470156;0.018177
0.425025;1.537973;0.013948;0.424796
0.205936;4.259340;-0.090140;-0.185161
0.106467;4.638769;-0.007831;-0.106179
0.154911;0.555704;0.131601;0.081722
0.755349;3.768139;-0.611876;-0.442900
0.193853;5.308632;0.108856;-0.160404
0.505209;2.162936;-0.281976;0.419196
0.824260;2.989885;-0.814793;0.124567
0.851226;6.175404;0.846286;-0.091569
0.588422;1.434589;0.079900;0.582972
0.147205;0.655851;0.116664;0.089771
0.836687;5.485912;0.584560;-0.598611
0.678982;4.098585;-0.391081;-0.555042
0.939409;0.624335;0.762191;0.549139
0.410780;5.819914;0.367482;-0.183568
0.105516;2.212668;-0.063172;0.084516
0.687397;1.956911;-0.258868;0.636790
0.546405;4.987995;0.148693;-0.525784
0.566087;4.406499;-0.170473;-0.539809
0.398659;2.019648;-0.172991;0.359170
0.301034;3.722863;-0.251594;-0.165294
0.682684;2.026924;-0.300705;0.612890
0.453106;0.146373;0.448261;0.066086
0.314803;1.912181;-0.105393;0.296636
0.006142;5.675130;0.005041;-0.003509
0.532655;4.207843;-0.257491;-0.466283
0.523959;5.564980;0.394535;-0.344783
0.542810;1.275116;0.158170;0.519254
0.538004;6.274207;0.537982;-0.004830
0.818659;5.961392;0.776637;-0.258916
0.441191;5.806769;0.392062;-0.202329
0.817294;0.807942;0.564740;0.590795
0.751980;2.285188;-0.492666;0.568115
0.438804;1.998480;-0.182000;0.399280
0.065015;5.261935;0.033957;-0.055442
0.155857;5.544289;0.115211;-0.104965
0.429975;5.268709;0.227054;-0.365137
0.721349;2.509718;-0.582072;0.426071
0.861837;0.227150;0.839698;0.194087
0.703767;2.414823;-0.525942;0.467624
0.455729;1.485483;0.038832;0.454072
0.054030;6.155568;0.053591;-0.006876
0.122116;0.711206;0.092512;0.079711
0.698982;1.108806;0.311558;0.625706
0.628115;3.252441;-0.624260;-0.069483
0.641609;0.435469;0.581729;0.270653
0.441818;2.883379;-0.427171;0.112820
0.197895;1.217669;0.068439;0.185684
0.338955;0.961654;0.193938;0.277990
0.028218;5.782560;0.024755;-0.013544
0.990515;1.156577;0.398658;0.906748
0.802724;5.886358;0.740346;-0.310248
0.538968;0.253998;0.521676;0.135429
0.336277;2.518332;-0.273050;0.196280
0.076577;0.251604;0.074166;0.019064
0.301488;0.305734;0.287507;0.090746
0.792818;2.233792;-0.487964;0.624861
0.028348;2.709850;-0.025747;0.011862
0.985063;4.569949;-0.139838;-0.975087
0.607758;0.813867;0.417343;0.441809
0.761324;1.566825;0.003023;0.761318
0.198838;1.276379;0.057699;0.190282
0.224624;5.737082;0.191954;-0.116661
0.913293;3.541071;-0.841384;-0.355215
0.066137;2.876838;-0.063833;0.017306
