X(2,4); Y(2,4)
3.698658; 1.676010
3.328662; 1.499520
2.439120; 1.581610
2.888764; 0.387420
2.561360; 1.904914
3.009384; 1.748524
2.645120; 0.646524
2.223646; 1.114774
3.676418; 1.719650
3.927290; 1.082728
3.394238; 1.180872
2.084154; 0.511934
2.036294; 0.358362
2.982136; 1.800624
2.778798; 0.341800
3.585588; 0.477456
3.050514; 1.946956
3.976976; 1.489634
2.561270; 0.865740
3.877056; 1.122630
3.803358; 1.919144
3.903860; 1.481184
3.598374; 0.127506
2.595958; 1.274792
2.879860; 1.555952
3.390226; 0.274098
2.736824; 0.507084
3.818736; 1.805822
3.898150; 0.800874
3.606448; 0.676950
3.142674; 0.224740
3.154406; 0.193188
3.204400; 1.131384
2.715528; 1.765670
3.029828; 1.625288
3.921006; 0.833188
3.544432; 1.824866
2.314372; 1.142806
2.985076; 1.943034
3.450304; 1.864936
3.498986; 1.873234
3.171738; 0.235810
2.380318; 0.990476
3.074336; 1.311172
3.791350; 0.680784
3.988122; 1.966728
3.938230; 1.142530
3.192620; 1.142630
3.306618; 1.908148
2.908302; 1.369150
2.566140; 0.829308
3.235042; 0.110574
3.686878; 1.549414
2.286084; 0.671954
2.525152; 1.736388
3.569594; 0.024138
2.642326; 0.741332
3.292652; 0.055348
3.731808; 0.366990
3.366522; 0.555862
3.047774; 1.354644
3.555294; 0.018708
3.529878; 1.780620
2.194044; 1.869200
2.721472; 1.102346
3.238352; 1.287614
2.964358; 0.473394
3.398188; 1.683940
3.055514; 1.684272
2.355894; 1.580666
2.453366; 1.925488
2.637510; 1.095692
3.699524; 1.930162
2.183746; 0.464038
2.297152; 1.550268
3.019900; 0.377632
2.904912; 1.607900
2.396340; 1.467496
3.388520; 0.590384
2.369400; 1.142696
2.725434; 1.607752
2.430310; 0.722496
3.113852; 1.828498
2.406436; 1.202070
2.545476; 1.795034
2.782736; 0.031546
2.753226; 1.420246
2.159942; 0.452752
2.383114; 0.343688
2.916790; 0.680266
3.893956; 0.969394
3.057898; 1.831574
2.577294; 0.486944
2.331774; 0.998518
2.110032; 0.701174
2.141216; 0.835468
3.341632; 1.604230
2.590668; 0.455484
2.465434; 0.029810
3.657554; 0.043614
3.824844; 1.472994
2.075160; 0.578072
3.925946; 0.235102
2.063528; 0.309060
3.611496; 0.980318
2.022030; 0.538156
2.982416; 1.079930
3.402434; 0.592416
3.566874; 1.734208
2.623638; 0.709610
2.435384; 1.797558
2.577782; 1.777016
3.401790; 1.168452
3.265204; 1.867224
3.198262; 1.955462
3.910838; 0.055810
3.428456; 1.985998
3.666586; 0.387106
3.253804; 1.730114
2.696166; 1.898004
3.743136; 1.750902
2.436162; 1.758258
2.830832; 1.838596
2.350674; 1.430410
2.605510; 0.974312
2.140020; 0.073598
2.771872; 0.717804
2.883318; 0.173662
2.918960; 0.148522
3.073590; 1.149926
3.136688; 0.984428
3.205736; 0.565144
2.003130; 1.905028
3.984956; 0.289638
3.635142; 1.713826
3.220348; 0.410984
3.464728; 1.656510
2.169242; 0.295560
2.527810; 1.552620
2.758674; 0.166024
2.526932; 1.931400
2.239622; 0.331508
3.681908; 1.122940
3.537874; 0.600868
2.304166; 0.611464
3.750794; 1.440854
2.628596; 1.989234
3.038704; 1.664430
3.894262; 1.023660
2.986774; 0.562110
2.737486; 0.207122
2.005798; 0.202216
2.896336; 0.175040
3.530480; 0.456850
2.760364; 1.321860
2.622876; 1.287296
3.253260; 1.895202
2.651510; 0.935168
2.050848; 0.189384
2.568740; 0.355014
3.833554; 1.352238
2.828574; 1.494854
3.341472; 0.899982
3.159286; 0.268440
2.956346; 0.146060
3.863254; 1.693832
3.385886; 1.869052
2.928752; 0.282222
3.076796; 1.491938
3.771776; 1.837160
2.813798; 0.394652
2.157160; 1.099762
2.289856; 0.808670
3.067634; 0.340704
2.030760; 1.636374
3.728422; 0.897018
2.021316; 1.589700
2.391872; 0.395492
2.489682; 0.583862
2.663932; 1.446028
3.762626; 1.559890
2.172566; 1.148512
3.428942; 0.134022
2.463438; 1.538442
3.625960; 0.235216
2.408306; 1.472462
2.629868; 0.565468
3.604928; 1.952428
2.406842; 0.672562
3.325836; 1.470306
3.341640; 0.086964
2.367324; 1.362956
3.676664; 0.759198
3.758450; 1.199052
3.343060; 1.455086
3.677784; 1.105688
3.014978; 0.883054
3.286904; 1.476624
3.017078; 1.750344
3.015068; 1.675742
3.985560; 1.423374
2.180910; 0.615428
3.021546; 1.785838
3.600562; 1.428390
3.491106; 0.926398
2.898696; 1.865450
2.046066; 0.298726
3.228408; 1.722732
3.057924; 0.019562
3.954488; 1.433688
3.474648; 0.664976
3.572080; 1.522330
3.548032; 0.858986
2.998956; 1.597814
2.609330; 0.014024
2.306260; 1.627594
3.437398; 0.487170
2.243022; 1.491650
3.305714; 0.876288
2.920040; 1.829524
2.835392; 0.851440
3.694974; 0.881458
3.150166; 1.956086
3.636894; 1.240794
3.975648; 1.591382
3.707188; 0.483002
2.256360; 1.279268
2.005332; 0.837096
2.138254; 1.004288
3.467614; 1.780288
3.018312; 1.773874
3.407882; 1.488416
3.293750; 0.683610
2.980066; 0.599464
2.592602; 0.932810
3.461692; 1.427994
2.816954; 1.156666
2.309454; 1.967122
3.112754; 1.946348
2.240620; 0.121106
2.570436; 1.947808
2.604108; 1.859500
3.227078; 1.642146
2.696596; 0.398036
2.646434; 0.164210
3.211030; 0.697452
2.970788; 1.651616
3.218572; 0.264538
3.367930; 0.198638
3.896706; 1.960534
2.164152; 1.358398
3.388528; 0.981106
2.515066; 1.697982
3.980932; 0.660524
2.677036; 0.221554
3.814334; 1.247472
3.202066; 0.418444
3.106972; 1.461848
3.093294; 0.836272
2.892590; 1.739728
2.033186; 0.103620
2.437180; 1.003974
3.755236; 1.655752
3.268514; 1.123168
2.887094; 1.165220
2.116406; 0.083950
2.523620; 1.504934
3.065058; 0.071390
2.235622; 0.078694
3.764618; 0.912658
3.332952; 1.578952
2.160130; 0.535020
3.030100; 0.299806
3.996868; 0.123394
2.168782; 0.889458
3.863124; 0.201968
2.025782; 1.333008
3.205942; 0.813724
2.021466; 1.507160
2.969596; 1.941264
2.672382; 1.086002
2.025216; 0.228706
2.590936; 0.122978
3.332800; 0.826558
2.201672; 1.097418
3.739216; 1.534626
2.676370; 0.932050
3.102350; 1.706472
2.264560; 1.099218
2.862570; 0.433342
3.021382; 0.725694
2.635310; 1.047164
3.091408; 0.873958
2.893592; 1.112874
2.381118; 1.863188
2.086842; 0.086204
2.949190; 0.112058
3.347614; 0.572832
2.235036; 0.680414
3.399390; 1.469414
2.810536; 0.171312
2.036744; 0.519612
2.136066; 1.139094
2.226084; 0.400628
3.271016; 1.088654
3.866674; 0.292398
2.847054; 0.501986
2.372268; 1.938462
2.408648; 1.265860
2.084040; 1.822470
2.161754; 0.170882
3.908676; 1.110944
3.315646; 0.288994
3.683776; 0.583386
2.002114; 0.115872
2.052800; 0.812650
3.319888; 0.089544
3.332262; 1.455954
3.228638; 0.591050
2.889286; 0.499656
2.712410; 0.755962
3.824758; 1.559464
2.290652; 1.229730
2.530630; 0.699300
2.495592; 1.647374
2.521770; 0.657346
2.850960; 1.463150
2.800994; 0.166606
2.784850; 1.517476
3.782698; 0.786964
3.633348; 1.835498
2.632318; 0.953236
2.957748; 1.964582
3.441894; 1.219090
3.588336; 0.331182
2.751450; 0.300746
2.119848; 0.576210
2.892914; 1.443204
3.805940; 0.456248
2.142504; 1.334236
3.136326; 1.696978
3.024286; 1.987288
2.192834; 1.825282
3.186598; 0.977684
3.342758; 0.002000
2.797352; 0.008810
3.837500; 1.429670
3.994750; 1.827952
2.426956; 1.436644
3.047042; 1.047998
2.800530; 1.798494
3.348744; 1.953082
3.407408; 1.274364
3.396286; 0.246052
2.763316; 1.538790
3.580290; 1.899644
2.268474; 1.637280
2.919636; 0.461308
3.462562; 1.138938
2.471696; 1.838024
3.140940; 0.301752
2.879538; 0.011144
3.731422; 0.874288
3.839096; 1.191084
2.310934; 1.918842
2.239082; 0.144168
3.717336; 0.620530
2.097252; 0.157448
3.894894; 1.493538
2.403502; 1.690916
2.065034; 1.016496
3.590560; 0.333508
2.653776; 1.542900
3.827520; 1.149044
3.714542; 1.331920
2.019772; 1.888186
3.633672; 0.899312
3.899330; 0.397798
3.773600; 0.771130
3.588882; 1.117238
2.689974; 1.827964
3.261408; 1.440014
2.448496; 1.358660
3.597464; 1.376094
3.884902; 1.033670
3.067010; 1.949936
2.050166; 1.690274
3.316148; 1.736646
2.265878; 0.176372
3.918394; 1.980422
2.540996; 0.970872
3.868608; 0.174668
3.870184; 0.800644
3.605172; 0.676488
2.604478; 1.194054
3.793728; 1.294452
2.054724; 1.055136
2.734468; 1.535924
3.446500; 1.364636
2.912018; 0.364106
3.431010; 1.011734
3.346748; 1.481176
3.734712; 0.662896
2.250526; 0.000592
3.871974; 1.201626
3.013718; 0.412970
2.172498; 1.915030
3.620344; 0.042682
3.748378; 0.258220
2.719170; 0.352858
3.452274; 1.545602
2.680014; 0.539702
3.633442; 0.447186
2.075626; 0.112646
3.811822; 0.020350
2.476754; 1.242832
2.064788; 1.823502
3.756712; 1.799500
3.519102; 1.039944
2.832796; 0.423780
2.241570; 0.879218
3.869456; 0.414068
3.826954; 1.489800
3.489454; 1.575332
2.780724; 1.241328
2.960894; 0.232998
2.786932; 1.640910
2.772702; 1.453078
2.088096; 1.881032
3.565726; 1.899920
3.901382; 0.042480
2.175456; 1.966170
2.898686; 0.964874
2.798376; 0.417788
2.004818; 1.631172
2.841570; 1.279092
3.543096; 1.743730
2.725864; 1.370050
3.233530; 1.248022
3.978086; 0.014254
2.489350; 0.938982
3.279956; 0.308986
2.579892; 1.085362
3.762066; 0.667988
2.966396; 0.360496
3.600612; 1.900482
3.435680; 0.808774
3.866654; 0.334366
3.773648; 1.697734
3.784858; 0.811170
3.328906; 1.659132
3.122966; 1.904706
3.402862; 0.881534
3.274756; 1.669096
2.129556; 1.252844
2.716054; 1.651610
2.191826; 1.996012
3.960598; 1.804422
2.114078; 0.755368
2.472410; 0.113178
2.148568; 1.105728
2.013662; 1.584248
3.914502; 0.913020
3.918614; 0.720854
2.610754; 1.703472
2.564728; 0.972364
3.362606; 0.720398
2.877072; 0.765468
3.601932; 1.184532
2.434566; 1.731488
2.437376; 1.150620
3.383098; 1.661906
2.179336; 0.376400
3.466328; 1.326120
2.164472; 0.971444
3.439298; 0.313040
2.077172; 1.452960
3.897288; 1.024378
3.398684; 1.815902
2.777936; 1.042142
2.552080; 1.342664
2.014508; 1.914686
2.063062; 1.924284
3.712858; 1.664994
3.108816; 1.180128
2.429186; 0.578898
3.363454; 1.812284
2.240804; 0.575494
3.221390; 0.739838
3.901614; 1.385862
3.711282; 1.340914
3.698904; 0.821158
3.826578; 1.596192
2.878240; 1.225264
2.444800; 1.656176
2.267406; 0.996880
2.998840; 1.314618
3.944270; 0.094606
2.271606; 1.657128
2.792304; 1.380424
3.869962; 1.221490
2.992026; 1.233416
2.066478; 1.232830
2.841614; 1.287868
3.005372; 0.743230
2.673732; 1.749358
3.116848; 0.372636
2.570516; 1.976130
3.001532; 0.481460
2.234098; 1.446332
2.137636; 1.534210
3.475916; 0.169180
2.848828; 1.420186
3.296490; 1.120436
2.110020; 0.088794
3.533564; 1.979982
2.342988; 0.525590
2.246102; 0.409468
2.791124; 0.120420
2.730040; 0.829202
2.863650; 1.403772
2.578560; 1.013202
2.809112; 0.181782
2.989334; 0.843350
2.663242; 1.223432
2.289682; 0.800880
2.757642; 0.798304
2.002764; 0.639176
2.218490; 1.299256
2.792316; 0.328510
3.388050; 0.325880
3.341196; 1.731040
3.884174; 0.620002
3.173212; 1.708002
2.740424; 1.903252
2.537204; 1.604074
2.339730; 1.115766
3.649982; 0.181546
2.330252; 0.639316
3.024896; 0.993494
2.895452; 0.347284
2.827078; 0.685800
3.145588; 0.829844
3.324976; 1.364078
2.129100; 0.117292
2.725294; 0.549854
3.475876; 0.066490
3.313598; 0.392754
2.686494; 1.519514
2.100756; 1.426918
3.422768; 0.637962
2.063696; 0.795202
2.786432; 0.746382
2.976748; 1.116684
3.385698; 0.001646
3.142882; 1.313856
2.348930; 1.969962
3.999656; 1.494518
3.832510; 0.357336
3.891300; 0.994314
3.507332; 0.616594
2.576872; 0.983208
3.715790; 0.923176
3.375962; 1.434988
2.442690; 1.476718
2.861906; 0.898162
3.147384; 1.958306
3.693364; 1.933816
2.704690; 0.670114
3.050500; 1.123092
3.704464; 1.226088
3.469652; 1.086098
2.228754; 1.469308
3.613320; 0.061264
2.859348; 1.504620
2.088282; 0.366680
3.153920; 0.665154
3.349888; 0.869710
3.588330; 1.758554
2.304698; 1.063726
2.267978; 0.199308
3.961888; 1.415362
3.190318; 0.687958
3.349180; 1.895008
3.358072; 1.432384
2.050806; 0.095240
2.658472; 1.520458
3.181338; 0.887226
2.022472; 0.794658
3.981194; 0.881820
3.331982; 1.102180
3.248502; 0.485902
3.767336; 1.631094
2.388316; 0.388370
3.389650; 0.693014
3.452096; 1.657628
3.925026; 0.446690
3.072990; 1.115346
3.134648; 1.454874
2.043058; 1.525424
3.919964; 0.093864
3.620664; 1.611140
2.647028; 1.834706
3.531072; 0.669500
2.629364; 1.512266
3.551320; 0.994050
2.614448; 1.832526
3.479954; 1.414488
3.463622; 1.868270
2.835562; 0.853272
3.593990; 1.320364
3.543604; 0.551720
3.767054; 1.649298
3.667066; 0.901702
2.136878; 1.710126
2.427126; 0.056842
2.836694; 1.080494
3.667982; 1.483722
2.915200; 0.231758
2.153222; 0.577268
3.744026; 0.737248
3.571318; 1.391178
3.602478; 0.083976
3.838370; 1.066100
2.984952; 0.673932
2.952076; 1.611646
3.994296; 1.528384
2.163366; 1.761350
3.177684; 1.830434
3.695756; 1.314562
2.573264; 0.122882
2.404108; 1.409958
2.236080; 1.104794
2.893682; 1.151280
3.336554; 0.079608
2.761252; 1.080580
3.849560; 1.365276
3.504462; 1.452040
3.449252; 1.342832
2.518140; 1.466908
3.049468; 0.502922
3.078554; 1.043766
2.031306; 0.274626
2.805116; 1.208990
3.137764; 1.533578
3.556256; 1.711028
3.656460; 1.960364
2.153690; 0.925246
3.065160; 1.047372
2.076526; 1.434418
2.159686; 1.870484
3.547702; 0.009246
3.235760; 1.052164
3.461286; 1.717716
3.427700; 1.012132
3.184626; 0.477168
3.515054; 1.295884
3.520934; 0.579064
2.603214; 1.358756
2.820760; 1.740978
2.892334; 0.377016
2.484710; 1.581498
3.370086; 0.638402
2.506744; 1.467950
2.718478; 1.615976
2.902368; 1.910868
3.486460; 0.450070
3.920116; 0.722220
2.534938; 0.414106
2.439936; 1.962638
3.426238; 0.657266
2.439806; 0.941292
3.953152; 0.993446
2.553062; 0.556366
2.352202; 1.373822
3.330050; 0.277240
3.750838; 1.814760
3.858738; 0.153628
3.485866; 1.398188
3.621578; 1.237050
3.014164; 1.556650
3.147918; 1.533328
3.039424; 1.068034
2.255548; 1.574362
3.482142; 1.728188
3.537000; 0.908380
2.385456; 1.009512
2.882378; 1.371312
2.002958; 1.435440
3.927678; 0.355160
3.841966; 1.257728
3.665104; 0.625508
2.105194; 1.523842
2.779138; 1.591060
3.954734; 1.433420
2.828110; 0.001602
2.990072; 1.008734
3.534930; 0.029496
2.076768; 1.790478
2.636564; 0.591614
2.551372; 0.173564
2.532700; 0.936828
3.183076; 0.447782
2.308140; 1.186034
2.915926; 1.268522
2.573898; 0.757892
3.558956; 0.239002
3.383400; 1.664150
2.795550; 0.162538
2.287914; 0.750284
2.628664; 0.148730
3.784592; 1.618736
3.157464; 1.319522
2.680936; 0.266936
2.142706; 1.317500
2.858552; 0.694078
2.523770; 1.391252
3.630906; 1.706846
3.839034; 0.971750
3.925586; 0.754960
2.240272; 1.532188
3.512852; 1.799228
3.771192; 1.928956
2.496082; 1.599446
2.091496; 1.816702
2.349730; 0.720160
3.965432; 0.134322
3.371600; 0.155600
2.486550; 1.085240
2.422536; 0.629256
3.435446; 1.281088
3.323334; 1.959216
3.705044; 1.986944
2.698766; 0.576782
2.958694; 1.657056
3.331742; 0.231670
3.189246; 1.877298
2.030900; 0.960438
3.806256; 1.559686
3.592588; 0.930456
3.376388; 0.975022
2.683320; 0.374524
3.109346; 0.054920
2.530124; 0.628600
2.172864; 1.985366
3.257856; 1.608310
2.299158; 1.613894
3.567526; 0.004204
3.600838; 1.298998
2.580986; 1.592236
2.956054; 0.945434
3.823906; 0.145300
3.855436; 0.887510
2.138442; 1.661692
2.447198; 1.731030
3.624852; 0.856290
2.706054; 0.308172
3.230816; 0.848104
3.395796; 0.793644
3.476704; 1.568662
2.779010; 1.767264
3.176972; 1.078170
3.381158; 0.744500
2.115078; 0.014700
3.076202; 1.728768
3.606936; 0.032256
2.674202; 0.463546
3.210262; 0.529640
3.351058; 0.381408
3.224036; 0.830960
2.112440; 0.848890
2.719954; 1.851198
3.157062; 0.983474
3.732006; 0.552860
3.777120; 0.241414
3.154226; 1.588834
2.008678; 0.331198
3.699708; 0.422540
2.108402; 1.814786
3.469944; 1.184604
2.576260; 1.076880
2.249566; 1.250462
2.573130; 1.459828
2.812806; 1.924188
3.841236; 0.036844
3.787852; 0.986380
3.918438; 0.507808
2.837578; 0.108204
3.491282; 1.602288
3.693768; 0.301106
3.843702; 0.847994
3.889942; 0.885084
3.179194; 0.622354
2.340328; 1.287596
2.437142; 1.810272
3.504906; 0.046106
3.919856; 1.754472
3.296568; 0.492988
3.214300; 1.142080
3.449880; 0.088240
3.178924; 1.237734
3.074622; 0.130066
2.778246; 0.944904
2.238270; 1.302232
3.579898; 1.932040
3.603340; 1.423600
2.780034; 0.525986
3.341390; 0.991932
3.148340; 1.681718
3.312234; 0.618186
2.524696; 0.817140
2.664292; 0.444552
2.571612; 0.993566
3.970244; 0.818616
2.135646; 1.420126
3.939560; 0.347274
2.657860; 0.046886
2.477340; 0.468810
2.991792; 1.748314
3.771042; 1.604394
2.713058; 1.374382
2.060698; 0.525798
2.933072; 1.402088
3.517730; 0.081414
2.116512; 0.829964
2.699600; 0.641208
2.679808; 0.396598
2.118464; 0.284124
3.390164; 0.088710
2.135444; 1.525810
3.508836; 0.075006
2.905788; 1.199400
2.121892; 0.415832
3.668210; 0.146388
2.164146; 0.471956
3.750782; 0.877206
2.879044; 1.811482
3.403004; 1.812116
2.246274; 1.953438
2.926234; 0.362786
3.816108; 0.658540
2.036698; 0.495916
3.055138; 0.155164
2.780042; 1.478006
3.276578; 1.948190
2.036520; 1.818118
2.023196; 0.942308
3.017518; 1.177794
3.358140; 1.718432
3.324182; 1.522286
2.190388; 0.107670
3.432196; 0.102136
2.951856; 0.835200
3.914254; 1.198130
3.821344; 1.873192
2.593622; 1.637452
2.531732; 1.663024
2.133368; 1.586870
3.818188; 1.946114
3.064876; 0.127470
3.894306; 1.101396
3.945588; 0.950206
3.076408; 0.963106
2.128000; 0.434548
3.714242; 0.484888
2.989540; 0.937336
3.625262; 0.421736
3.039472; 0.577118
2.289642; 1.986430
2.807952; 0.110986
3.859624; 1.401574
3.748438; 0.391356
3.064600; 0.914510
3.010932; 1.915492
2.860626; 1.108512
3.075668; 1.787636
3.242614; 1.021256
2.737842; 0.319022
3.017068; 1.898548
3.786276; 1.764014
2.383436; 0.775816
2.701350; 0.008698
2.230256; 0.773528
3.618520; 1.552602
2.759958; 0.426472
3.663588; 1.652286
2.860752; 0.444730
3.076348; 0.958056
3.359242; 0.087280
3.906252; 1.252572
2.228496; 0.981920
3.040208; 1.471110
3.035882; 0.810754
3.790134; 0.052950
2.709302; 0.609114
3.816964; 0.125442
3.384930; 1.551020
2.134140; 0.647890
2.324548; 0.785364
2.200494; 0.117210
2.244542; 0.896786
2.802202; 1.105294
3.341518; 1.878550
3.096054; 1.733464
2.998534; 1.002306
2.018740; 1.227030
3.016932; 0.091652
2.698142; 0.052814
2.902406; 1.520980
3.138468; 0.644414
3.162798; 1.988136
2.769856; 1.580432
3.539156; 1.936702
2.228322; 0.896408
2.722066; 1.461520
2.046324; 0.966608
2.358308; 0.848526
3.104606; 0.732530
2.727076; 1.233364
2.465994; 0.758314
3.268376; 1.517438
3.985344; 0.285308
3.609090; 1.716190
3.370826; 1.544200
2.269874; 0.509294
2.188614; 1.432672
3.530134; 0.958472
3.013104; 1.069292
3.927878; 0.274132
2.998404; 0.649944
3.735652; 1.044728
2.649258; 0.093960
3.893254; 0.786568
2.826490; 1.653034
3.052638; 0.325188
2.411348; 0.321014
3.842626; 0.396694
2.606322; 1.451716
3.145588; 1.009852
2.995918; 1.415464
2.551850; 1.184532
3.880840; 0.081984
3.175708; 0.893946
3.151276; 1.103586
3.168078; 1.182386
2.786236; 0.903730
2.227114; 0.468198
2.030396; 0.120370
2.287470; 0.856886
3.773404; 1.340108
3.182076; 1.217458
3.661122; 1.024702
2.646856; 1.300148
3.509124; 1.792444
2.310000; 0.505042
2.240612; 0.861850
2.722278; 0.121454
2.943836; 0.930692
2.048104; 1.127816
3.066982; 1.216182
2.310202; 0.885922
3.152616; 1.570022
3.354120; 1.183012
3.690392; 0.674296
3.072604; 0.496500
2.014404; 1.287384
2.746662; 0.708232
2.312086; 1.393518
3.041084; 1.821210
2.218668; 0.383790
3.358956; 0.459280
3.245640; 1.113940
3.613438; 1.222180
2.044632; 1.661542
3.382702; 1.111614
3.910428; 0.725608
3.997538; 1.063046
2.295630; 0.384362
3.278762; 1.018726
3.058658; 1.384070
3.515228; 0.105768
2.671454; 1.294594
3.846704; 0.983542
2.688114; 0.887788
3.837456; 0.906782
3.271578; 0.229118
2.398766; 1.549924
3.343058; 0.012206
3.804808; 1.387690
3.673748; 1.187510
2.499304; 1.584178
3.913120; 1.529546
3.679928; 1.241454
2.946614; 0.958690
2.260182; 0.005272
2.342762; 0.808114
3.143744; 1.014216
2.102708; 0.990448
3.030462; 0.790822
2.910942; 1.900624
2.730308; 0.182520
2.129742; 1.129076
2.765148; 1.472800
3.141282; 0.569958
3.893194; 0.815030
3.757468; 1.425202
3.431912; 0.703292
2.954750; 1.111840
2.977452; 1.901364
3.103236; 1.237634
2.939340; 0.478702
2.045748; 1.115790
2.525622; 1.181160
3.138942; 1.556086
3.971984; 0.049884
2.489414; 1.734996
3.265110; 0.619156
2.864072; 0.030258
3.124660; 1.038058
2.600216; 1.017854
2.885794; 1.390390
2.443056; 0.317706
3.126386; 0.430510
3.429548; 0.103838
3.364578; 1.565488
3.341472; 1.336624
2.044190; 0.419924
2.452414; 0.569812
3.601086; 1.591356
3.158602; 0.605774
2.673946; 1.648016
2.340770; 1.939056
3.299876; 0.237548
3.969314; 0.424536
3.275606; 1.602236
2.475094; 0.161400
2.992626; 0.918152
2.479108; 0.119012
2.381366; 0.941360
2.222852; 1.745946
2.506848; 0.597028
3.082570; 0.551038
3.016954; 1.534984
2.153554; 1.650744
2.159044; 1.312158
2.256518; 0.832990
2.960174; 1.629992
3.804750; 0.260052
3.867540; 1.774066
2.684588; 0.175852
2.409006; 1.159684
3.369956; 1.401632
3.110540; 0.881768
2.553348; 1.491906
3.823128; 0.776200
2.270556; 1.362680
3.373230; 1.353126
2.946422; 1.422888
3.920814; 1.099978
3.073632; 1.112564
2.412136; 1.330150
3.945554; 0.405014
3.992846; 1.750306
2.665066; 0.893092
2.557076; 0.382360
3.068944; 0.966082
2.574748; 0.438900
3.400418; 0.717992
2.353374; 1.953766
3.242602; 1.209206
3.762672; 1.513160
2.571888; 0.168606
3.898990; 1.518310
3.591494; 1.819806
3.650992; 0.665126
2.932370; 0.063128
3.027980; 1.910628
3.500848; 0.053530
2.693638; 0.165914
2.946622; 0.283418
3.580978; 0.015566
2.282204; 0.155726
3.487172; 1.682622
2.873718; 1.840546
2.669094; 0.116322
3.049752; 0.431766
3.629482; 0.654344
2.600372; 0.561176
3.205360; 0.191866
2.380982; 0.856352
3.889696; 0.346056
3.952186; 1.950380
3.289390; 1.453034
2.003910; 1.983028
2.651652; 0.950534
3.299152; 0.232632
3.998804; 1.581356
2.388358; 0.518680
3.263980; 0.294782
3.391930; 1.933074
3.443808; 1.474388
3.397544; 0.105994
2.128732; 1.997916
2.667170; 1.334092
3.222486; 0.080858
3.223150; 0.144886
2.426914; 0.208040
2.095266; 0.749008
2.693778; 0.099176
2.732038; 1.345430
2.082414; 1.063894
2.610766; 0.081220
2.645250; 0.999126
2.599900; 0.941934
2.326612; 1.991832
2.875008; 1.770420
2.498924; 0.272552
3.876414; 0.627656
3.303172; 1.576288
2.994454; 0.525658
3.657146; 1.250308
3.703248; 0.084062
3.458348; 1.798514
3.865774; 0.152126
2.930396; 1.630516
2.530260; 1.012810
2.694410; 1.141028
2.126734; 1.339662
3.172858; 1.759340
2.281596; 1.499470
2.783876; 0.189310
2.302594; 1.282800
3.494566; 1.211712
3.910456; 0.797740
2.788000; 1.937614
2.356102; 0.445148
3.187922; 0.059352
3.561914; 0.646270
2.890570; 1.427688
3.831100; 1.820966
3.058206; 1.394066
2.833778; 1.752616
2.535094; 1.993216
2.124982; 0.740656
3.752556; 0.406580
2.240126; 0.536432
2.595890; 1.575424
3.819232; 1.123160
2.787136; 0.762394
3.920900; 1.575136
2.700008; 1.309708
3.052988; 1.887932
2.401764; 0.614902
3.566906; 1.292334
3.075296; 0.430712
3.113302; 0.133502
3.824778; 0.979784
2.918822; 1.392576
2.973000; 1.043806
2.133232; 0.725558
2.483090; 0.373358
2.294694; 0.111684
2.981486; 0.113928
3.234844; 1.768622
2.876322; 0.188450
2.376462; 1.576330
3.498158; 1.429452
2.496966; 0.932626
3.077058; 0.063874
2.224960; 0.152354
3.527290; 0.370966
3.318560; 1.352068
2.383454; 1.270088
2.744644; 1.356456
3.346598; 1.910580
3.114718; 1.829688
3.316642; 1.409412
3.941372; 0.298128
2.556044; 1.176216
2.066750; 1.432366
3.364666; 1.475916
2.041402; 1.895528
3.938072; 1.571072
2.828154; 1.015132
2.667650; 0.085820
2.200190; 0.194940
2.456786; 0.551456
2.579712; 0.840242
2.854248; 0.357060
3.229402; 0.200846
2.267640; 1.376824
2.030534; 1.584282
3.818940; 1.004610
3.882410; 0.374986
2.180826; 0.981864
2.840056; 0.578198
2.457782; 1.914162
3.506430; 1.428558
3.485236; 1.367290
2.443690; 0.152886
3.453110; 1.676586
3.380532; 0.942600
3.260746; 1.960244
2.815546; 0.114994
2.317306; 0.044948
2.315840; 1.617650
2.454476; 0.346374
3.201934; 0.273418
2.383688; 1.084344
3.681108; 1.597218
3.098914; 0.521164
3.208120; 0.589400
3.468032; 0.714552
2.017958; 0.953268
3.114546; 1.494354
2.138858; 1.600360
3.170940; 1.519390
2.542960; 0.431686
2.512340; 1.358508
2.546680; 1.862350
2.436160; 1.895224
3.480000; 1.923342
3.274302; 0.681934
2.196760; 1.657990
2.798984; 1.877868
3.255208; 1.897898
3.431736; 0.463330
2.487298; 0.899768
2.210586; 1.537960
2.885740; 1.325132
3.032314; 0.057304
2.925492; 0.203254
3.576694; 0.501156
3.667644; 1.121738
2.892368; 1.247028
2.984088; 0.361234
3.142252; 0.464090
2.284576; 0.416554
2.178728; 1.514040
3.107248; 0.977712
2.424612; 0.362458
3.908314; 1.856348
2.825788; 1.428316
3.788822; 0.069078
2.966278; 1.707266
3.394210; 1.998592
3.764570; 1.352406
3.234552; 0.373970
3.853562; 0.902196
3.495708; 0.745932
3.181930; 0.479798
3.107166; 0.324182
3.976592; 0.424446
3.773442; 0.155320
3.938486; 0.880690
3.133034; 0.363098
3.243148; 1.041348
3.252150; 1.101640
3.502370; 0.073676
3.170718; 0.468648
3.780944; 1.597632
2.467240; 1.545514
2.950038; 0.734496
3.919484; 1.836306
3.636694; 0.447898
2.582238; 0.818624
2.927696; 0.722108
2.175510; 1.936992
3.146554; 1.948952
2.092312; 1.085040
3.862348; 1.225346
