r;theta;x;y
0.801945;5.591237;0.617501;-0.511671
0.544396;1.567397;0.001850;0.544393
0.548341;3.290555;-0.542269;-0.081380
0.873311;2.109875;-0.448310;0.749460
0.960527;0.885873;0.607643;0.743897
0.762840;1.391367;0.136142;0.750593
0.984722;0.975100;0.552513;0.815111
0.901616;2.825178;-0.856857;0.280548
0.749581;3.512803;-0.698526;-0.271906
0.491687;5.772853;0.429037;-0.240173
0.596460;2.489417;-0.474045;0.362001
0.708188;1.286972;0.198313;0.679854
0.548137;3.582170;-0.495793;-0.233759
0.145475;2.550980;-0.120832;0.081011
0.097442;1.857190;-0.027527;0.093473
0.921564;4.100470;-0.529383;-0.754344
0.837739;4.159475;-0.439955;-0.712914
0.646855;0.015607;0.646777;0.010095
0.430940;4.382183;-0.139727;-0.407658
0.924464;3.924936;-0.655036;-0.652350
0.915662;2.742981;-0.843875;0.355404
0.919846;2.038680;-0.414849;0.820985
0.328790;1.101945;0.148568;0.293310
0.879834;4.209577;-0.423984;-0.770937
0.857006;0.099676;0.852753;0.085282
0.324199;3.811230;-0.254187;-0.201231
0.641924;3.811600;-0.503151;-0.398630
0.572501;1.438052;0.075773;0.567464
0.420422;5.436664;0.278569;-0.314888
0.796790;1.170243;0.310691;0.733721
0.822925;3.042042;-0.818850;0.081787
0.595997;5.625738;0.471764;-0.364212
0.382305;1.822036;-0.095043;0.370302
0.643584;5.329511;0.372436;-0.524873
0.709777;1.689134;-0.083797;0.704813
0.994607;2.150244;-0.544609;0.832253
0.839877;5.248728;0.429171;-0.721946
0.816510;2.072496;-0.392673;0.715888
0.726012;6.013938;0.699855;-0.193123
0.718453;1.643386;-0.052107;0.716561
0.986414;3.903617;-0.713611;-0.681008
0.620065;5.663858;0.504900;-0.359940
0.477404;1.436273;0.064028;0.473091
0.360976;2.542617;-0.298135;0.203517
0.306369;1.768911;-0.060300;0.300376
0.327524;1.805913;-0.076299;0.318513
0.875036;6.150208;0.867311;-0.116017
0.427532;2.690441;-0.384756;0.186405
0.886101;3.750961;-0.726611;-0.507160
0.890375;1.815583;-0.215782;0.863832
0.930493;4.913526;0.185898;-0.911735
0.384100;0.550175;0.327420;0.200821
0.365684;5.115908;0.143589;-0.336314
0.966314;4.152042;-0.513577;-0.818536
0.878277;2.827044;-0.835185;0.271728
0.662362;1.638240;-0.044638;0.660856
0.266867;5.172343;0.118464;-0.239132
0.402697;1.879508;-0.122352;0.383660
0.227585;5.081972;0.082210;-0.212218
0.469207;4.159525;-0.246393;-0.399306
0.300588;5.301620;0.167043;-0.249899
0.974386;2.339814;-0.677617;0.700188
0.582210;4.075054;-0.346447;-0.467913
0.894757;4.024349;-0.568192;-0.691193
0.872870;0.689328;0.673571;0.555162
0.964082;0.905231;0.595324;0.758316
0.944310;0.483730;0.835966;0.439184
0.481286;0.159888;0.475147;0.076624
0.638406;1.039233;0.323596;0.550316
0.450130;4.368598;-0.151720;-0.423790
0.362891;4.029658;-0.228953;-0.281550
0.977762;1.274909;0.285105;0.935272
0.681575;3.986901;-0.452226;-0.509938
0.135624;0.205410;0.132773;0.027663
0.665850;4.743183;0.020501;-0.665534
0.459405;0.314543;0.436866;0.142131
0.339165;4.252680;-0.150483;-0.303954
0.649965;2.852572;-0.623006;0.185248
0.570438;1.401433;0.096150;0.562277
0.307402;0.548535;0.262303;0.160291
0.576849;3.394818;-0.558453;-0.144517
0.481015;4.654772;-0.027699;-0.480216
0.365571;6.153519;0.362502;-0.047269
0.531629;3.400485;-0.513912;-0.136102
0.813089;3.048897;-0.809598;0.075262
0.486300;4.981335;0.129217;-0.468819
0.355791;4.453886;-0.090952;-0.343969
0.715587;0.675342;0.558511;0.447359
0.927224;3.332972;-0.910296;-0.176371
0.374401;5.148781;0.158249;-0.339313
0.895384;5.451179;0.602946;-0.661943
0.932478;5.760079;0.807779;-0.465841
0.737846;1.834502;-0.192327;0.712339
0.608889;5.465222;0.416303;-0.444340
0.177107;6.167537;0.175924;-0.020437
0.688093;5.532181;0.502999;-0.469536
0.195574;1.389834;0.035199;0.192380
0.371020;1.080023;0.174865;0.327228
0.447841;2.640735;-0.392834;0.215044
0.844450;2.375220;-0.608368;0.585649
0.951595;2.927562;-0.929882;0.202119
0.828966;3.446151;-0.790817;-0.248584
0.831353;1.251925;0.260625;0.789444
0.809912;0.422507;0.738691;0.332103
0.496045;1.963401;-0.189785;0.458304
0.941646;0.300167;0.899543;0.278425
0.424343;4.751433;0.016564;-0.424020
0.693449;4.552067;-0.110699;-0.684556
0.751356;5.350868;0.447789;-0.603342
0.332647;3.744169;-0.274061;-0.188533
0.591239;3.670172;-0.510550;-0.298166
0.996358;2.436701;-0.758908;0.645591
0.897399;0.819239;0.612724;0.655664
0.748134;3.281325;-0.740842;-0.104198
0.742073;4.958388;0.180714;-0.719732
0.645460;6.110756;0.635889;-0.110746
0.878317;0.652220;0.698032;0.533096
0.721823;6.150862;0.715513;-0.095236
0.550503;4.356371;-0.191875;-0.515983
0.214905;0.411341;0.196978;0.085927
0.076315;5.861477;0.069629;-0.031237
0.793469;1.167988;0.311043;0.729963
0.830119;0.694066;0.638072;0.531000
0.653244;4.837959;0.081812;-0.648101
0.691689;3.376471;-0.672697;-0.160973
0.604887;2.163609;-0.337948;0.501677
0.798661;5.497593;0.564629;-0.564849
0.855665;6.028949;0.828160;-0.215205
0.073178;5.078190;0.026176;-0.068336
0.694101;0.454771;0.623554;0.304888
0.337228;5.644782;0.270811;-0.200959
0.749192;5.561650;0.562487;-0.494870
0.720106;0.517219;0.625914;0.356067
0.929572;2.123453;-0.487979;0.791189
0.540378;5.719515;0.456781;-0.288720
0.635158;1.871334;-0.188028;0.606689
0.599603;3.451800;-0.570984;-0.183032
0.008718;0.305495;0.008314;0.002622
0.812302;2.681689;-0.727900;0.360550
0.904768;4.113099;-0.510340;-0.747100
0.693208;4.403545;-0.210706;-0.660410
0.999485;0.743917;0.735443;0.676826
0.303590;1.554988;0.004799;0.303552
0.279168;0.612755;0.228378;0.160556
0.236015;0.477918;0.209570;0.108551
0.828404;1.064541;0.401698;0.724495
0.700578;1.555359;0.010815;0.700495
0.755608;0.058823;0.754301;0.044422
0.919898;5.977823;0.877342;-0.276557
0.929340;0.868468;0.600351;0.709403
0.614850;1.678233;-0.065930;0.611305
0.975913;4.634258;-0.076172;-0.972936
0.576907;5.984621;0.551385;-0.169696
0.886671;6.237048;0.885728;-0.040894
0.946382;0.761170;0.685208;0.652785
0.804535;5.607919;0.627972;-0.502919
0.581672;1.021640;0.303614;0.496146
0.726139;2.704968;-0.658016;0.307072
0.640378;0.763815;0.462482;0.442938
0.210675;6.170962;0.209350;-0.023593
0.444554;1.551890;0.008404;0.444474
0.817263;1.286734;0.229044;0.784510
0.703231;1.500814;0.049173;0.701510
0.854696;5.385312;0.532710;-0.668375
0.436190;3.733331;-0.362026;-0.243309
0.997657;3.570753;-0.907185;-0.415133
0.614515;5.954738;0.581666;-0.198226
0.906763;4.463895;-0.223013;-0.878911
0.645415;3.822728;-0.501396;-0.406402
0.468466;1.961598;-0.178452;0.433145
0.495885;2.407019;-0.368005;0.332377
0.452467;0.632063;0.365055;0.267322
0.738708;1.560467;0.007630;0.738668
0.217846;6.005299;0.209489;-0.059760
0.608211;3.821396;-0.473004;-0.382346
0.968459;3.566016;-0.882534;-0.398806
0.924762;0.767698;0.665376;0.642230
0.537301;5.441685;0.358027;-0.400635
0.600870;0.120618;0.596505;0.072300
0.850394;0.425114;0.774702;0.350723
0.360176;1.475556;0.034252;0.358544
0.390274;3.187812;-0.389857;-0.018032
0.427281;6.123178;0.421823;-0.068077
0.856831;0.725589;0.641003;0.568572
0.315106;5.991765;0.301820;-0.090534
0.971613;5.413253;0.626572;-0.742589
0.580265;0.934674;0.344724;0.466769
0.980888;2.505414;-0.788999;0.582771
0.630171;3.304648;-0.621812;-0.102298
0.595418;1.780579;-0.123994;0.582364
0.366258;5.081759;0.132229;-0.341556
0.922463;6.216144;0.920391;-0.061797
0.964868;4.121657;-0.537402;-0.801355
0.924879;5.079120;0.331630;-0.863379
0.437643;3.635269;-0.385387;-0.207384
0.626401;2.018524;-0.271180;0.564659
0.574253;3.422401;-0.551760;-0.159144
0.587338;0.180246;0.577823;0.105293
0.188621;0.497157;0.165787;0.089959
0.379695;0.847413;0.251329;0.284608
0.180953;0.554177;0.153870;0.095225
0.716078;5.565671;0.539524;-0.470831
0.867935;6.228283;0.866627;-0.047628
0.533436;4.189490;-0.266395;-0.462156
0.719175;0.976583;0.402635;0.595901
0.974765;4.092609;-0.566198;-0.793465
0.693229;1.994635;-0.285099;0.631890
0.800431;2.585763;-0.679936;0.422346
0.986630;0.078182;0.983616;0.077058
0.858054;1.036531;0.436929;0.738478
0.327668;0.808231;0.226346;0.236925
0.050784;2.746581;-0.046873;0.019543
0.435520;2.183690;-0.250527;0.356250
0.682509;1.415325;0.105684;0.674277
0.653200;3.832668;-0.503330;-0.416327
0.936204;6.130919;0.925372;-0.142002
0.835576;2.445705;-0.641292;0.535661
0.614754;6.081187;0.602255;-0.123336
0.616853;4.162466;-0.322381;-0.525907
0.796636;5.640554;0.637724;-0.477427
0.904381;3.674382;-0.779028;-0.459369
0.255799;1.875361;-0.076708;0.244026
0.949869;4.436695;-0.258568;-0.913999
0.475775;2.463279;-0.370454;0.298540
0.484682;6.048314;0.471375;-0.112794
0.270858;2.150634;-0.148400;0.226587
0.779490;0.477170;0.692420;0.357994
0.543846;5.009483;0.159207;-0.520020
0.650760;4.785199;0.047340;-0.649036
0.150133;2.302863;-0.100350;0.111668
0.942299;5.648703;0.758908;-0.558558
0.926623;3.682676;-0.794256;-0.477271
0.897004;1.486306;0.075698;0.893805
0.744290;1.163181;0.295052;0.683310
0.948172;4.429325;-0.264823;-0.910439
0.774080;1.465792;0.081133;0.769817
0.538280;4.176012;-0.275074;-0.462687
0.219347;4.450694;-0.056749;-0.211879
0.941864;4.968913;0.238969;-0.911044
0.316849;0.766706;0.228194;0.219819
0.868013;1.091747;0.400098;0.770304
0.990283;5.512892;0.710733;-0.689580
0.875245;1.736855;-0.144675;0.863205
0.821394;4.435269;-0.224722;-0.790056
0.744560;1.341963;0.168897;0.725150
0.269085;2.779034;-0.251593;0.095436
0.335558;2.811028;-0.317390;0.108914
0.738083;2.724194;-0.674716;0.299206
0.827008;0.620364;0.672909;0.480766
0.367487;0.624077;0.298217;0.214741
0.565716;4.613410;-0.055903;-0.562948
0.921393;0.792517;0.646869;0.656145
0.956678;5.636507;0.763515;-0.576435
0.913500;5.041245;0.295024;-0.864548
0.829401;2.835149;-0.790761;0.250205
0.663864;6.017432;0.640559;-0.174355
0.375948;5.891925;0.347537;-0.143369
0.592841;5.701306;0.495278;-0.325822
0.462773;0.164293;0.456542;0.075689
0.783126;4.828804;0.090962;-0.777825
0.489621;1.269486;0.145306;0.467563
0.852747;5.458078;0.578570;-0.626446
0.805875;1.708675;-0.110761;0.798227
0.549772;5.339005;0.322390;-0.445324
0.941823;2.747612;-0.869668;0.361535
0.974195;1.301028;0.259631;0.938960
0.829394;1.975258;-0.326386;0.762474
0.577233;3.789559;-0.460235;-0.348398
0.459838;1.053571;0.227376;0.399689
0.960114;2.611977;-0.828580;0.485051
0.367778;5.522210;0.266332;-0.253630
0.943274;1.737923;-0.156913;0.930131
0.903669;1.515668;0.049793;0.902296
0.836864;3.437707;-0.800442;-0.244202
0.885283;5.214918;0.426391;-0.775833
0.912145;0.147372;0.902257;0.133939
0.178955;3.513469;-0.166723;-0.065026
0.639131;1.242883;0.205844;0.605076
0.911663;4.465692;-0.222630;-0.884062
0.218039;4.512332;-0.043330;-0.213690
0.815099;3.222947;-0.812403;-0.066239
0.961887;2.213447;-0.576477;0.770000
0.909571;4.868061;0.141024;-0.898572
0.686849;3.487941;-0.646063;-0.233161
0.677355;2.472936;-0.531490;0.419914
0.985308;3.732658;-0.818148;-0.549059
0.521984;2.368447;-0.373593;0.364548
0.622111;3.804067;-0.490518;-0.382641
0.366781;0.548924;0.312896;0.191375
0.390594;5.769560;0.340196;-0.191914
0.658556;6.186255;0.655465;-0.063734
0.676803;6.170547;0.672514;-0.076073
0.245175;5.444694;0.163921;-0.182321
0.424129;5.599839;0.328896;-0.267791
0.759794;4.673295;-0.029696;-0.759214
0.354618;4.762812;0.017873;-0.354167
0.506681;3.564652;-0.462011;-0.208019
0.332125;0.528077;0.286882;0.167349
0.584901;0.618391;0.476584;0.339082
0.799481;5.032323;0.251440;-0.758912
0.701427;0.793906;0.491746;0.500185
0.954642;1.764438;-0.183705;0.936800
0.140200;1.874683;-0.041952;0.133776
0.941412;0.968767;0.533137;0.775900
0.949779;0.243913;0.921666;0.229374
0.767327;5.354091;0.459291;-0.614689
0.734673;0.294386;0.703068;0.213167
0.913347;0.730163;0.680504;0.609194
0.955721;0.088518;0.951979;0.084488
0.723742;0.044246;0.723034;0.032012
0.870555;4.081287;-0.513658;-0.702867
0.874682;3.336020;-0.858201;-0.168992
0.465715;2.461293;-0.362039;0.292946
0.784214;0.473444;0.697953;0.357566
0.700105;4.841276;0.089985;-0.694298
0.626596;6.171012;0.622657;-0.070140
0.642821;5.154198;0.274854;-0.581097
0.512802;2.719840;-0.467867;0.209921
0.796890;4.181925;-0.403173;-0.687375
0.321577;0.335943;0.303601;0.106011
0.469837;4.349240;-0.166895;-0.439196
0.951629;4.778312;0.062689;-0.949562
0.859684;4.648301;-0.055058;-0.857919
0.626939;4.099521;-0.360626;-0.512837
0.519847;5.760776;0.450510;-0.259388
0.419349;0.176601;0.412827;0.073673
0.752605;5.911987;0.701348;-0.272994
0.747698;1.882794;-0.229514;0.711601
0.576757;4.337880;-0.210987;-0.536781
0.944118;5.169780;0.416931;-0.847070
0.678902;5.028641;0.211143;-0.645234
0.897186;2.453452;-0.693012;0.569805
0.787813;3.671020;-0.679958;-0.397876
0.907389;1.606504;-0.032394;0.906811
0.875322;5.823055;0.784284;-0.388699
0.556013;6.201096;0.554140;-0.045592
0.367863;4.593631;-0.043584;-0.365272
0.513594;5.493892;0.361749;-0.364578
0.686221;4.127004;-0.379151;-0.571964
0.207824;4.656720;-0.011563;-0.207503
0.757423;1.376300;0.146389;0.743142
0.534416;0.880293;0.340383;0.411995
0.822386;2.268255;-0.528196;0.630340
0.977809;0.056348;0.976257;0.055068
0.753493;5.324811;0.433146;-0.616551
0.912011;3.424405;-0.875781;-0.254504
0.405160;0.961698;0.231804;0.332298
0.967207;4.931075;0.209833;-0.944172
0.503660;4.767970;0.027980;-0.502882
0.201216;0.124790;0.199652;0.025045
0.449406;5.441176;0.299289;-0.335249
0.082438;2.119249;-0.042980;0.070347
0.772715;4.944408;0.177681;-0.752010
0.853241;3.671517;-0.736216;-0.431286
0.666153;1.806824;-0.155775;0.647684
0.917515;0.109642;0.912005;0.100396
0.151532;0.800685;0.105499;0.108775
0.820917;4.393719;-0.257197;-0.779586
0.069203;0.919664;0.041943;0.055044
0.841576;3.597375;-0.755665;-0.370432
0.714277;0.354164;0.669946;0.247716
0.796180;4.237047;-0.364366;-0.707913
0.851926;3.577602;-0.772224;-0.359790
0.677608;6.154072;0.671967;-0.087245
0.572921;0.100481;0.570032;0.057471
0.718097;0.292526;0.687592;0.207079
0.631137;0.243863;0.612463;0.152390
0.948788;3.215577;-0.946193;-0.070132
0.908702;3.947223;-0.629419;-0.655417
0.310024;1.693318;-0.037890;0.307700
0.657371;5.893301;0.608038;-0.249854
0.896271;2.859478;-0.860841;0.249511
0.762714;2.998386;-0.754907;0.108853
0.818984;0.646376;0.653771;0.493272
0.374071;5.625562;0.296057;-0.228646
0.437911;4.084825;-0.257130;-0.354471
0.975553;5.187831;0.446542;-0.867354
0.569620;1.217895;0.196873;0.534517
0.628540;4.923624;0.131784;-0.614570
0.830444;1.505791;0.053946;0.828690
0.562106;1.289951;0.155798;0.540083
0.895859;4.488061;-0.199285;-0.873412
0.872047;4.415590;-0.255039;-0.833919
0.475470;3.683241;-0.407411;-0.245128
0.920508;5.268702;0.486083;-0.781702
0.609966;1.755981;-0.112312;0.599537
0.881186;1.101826;0.398268;0.786047
0.500924;5.495111;0.353258;-0.355154
0.411000;5.790954;0.362206;-0.194236
0.702709;1.940562;-0.253957;0.655214
0.577362;4.307545;-0.227409;-0.530690
0.979271;5.035364;0.310810;-0.928638
0.715008;5.025229;0.220052;-0.680304
0.997616;2.655595;-0.882101;0.465977
0.763813;4.303190;-0.303901;-0.700752
0.813822;2.612077;-0.702371;0.411074
0.637595;2.920864;-0.622126;0.139595
0.360587;1.049261;0.179649;0.312649
0.827034;5.481746;0.575346;-0.594106
0.867872;3.338382;-0.851121;-0.169688
0.843200;4.031367;-0.530868;-0.655108
0.571966;0.024052;0.571800;0.013756
0.903866;3.632121;-0.797286;-0.425804
0.628295;3.155711;-0.628232;-0.008870
0.126811;5.582950;0.096971;-0.081717
0.900610;2.195527;-0.526748;0.730503
0.757708;1.799636;-0.171884;0.737954
0.388371;3.780656;-0.311728;-0.231641
0.293617;4.162114;-0.153539;-0.250274
0.156080;1.168503;0.061110;0.143620
0.929326;1.275606;0.270361;0.889130
0.775693;1.697566;-0.098071;0.769468
0.429233;1.558695;0.005194;0.429202
0.661189;5.455225;0.447215;-0.487001
0.347161;4.440478;-0.093238;-0.334406
0.957026;2.185675;-0.552070;0.781740
0.590201;1.527091;0.025787;0.589637
0.593034;4.283015;-0.246881;-0.539202
0.580919;4.690040;-0.012982;-0.580774
0.428847;5.465743;0.293370;-0.312801
0.389036;3.212970;-0.388045;-0.027745
0.857718;4.558269;-0.131669;-0.847552
0.893186;2.531276;-0.731936;0.511909
0.918441;5.554292;0.685076;-0.611722
0.255511;5.453139;0.172430;-0.188558
0.765714;5.836665;0.690640;-0.330658
0.766333;4.425681;-0.216716;-0.735051
0.845850;1.808671;-0.199315;0.822031
0.975932;0.959021;0.560498;0.798927
0.395077;3.702788;-0.334480;-0.210260
0.612951;3.696630;-0.520935;-0.323010
0.968080;1.510465;0.058370;0.966318
0.589689;5.059340;0.200513;-0.554552
0.960240;1.266389;0.287811;0.916093
0.260795;3.910177;-0.187484;-0.181283
0.267307;1.378298;0.051139;0.262370
0.365628;2.032523;-0.162885;0.327341
0.679107;5.852574;0.617112;-0.283477
0.852263;1.914606;-0.287278;0.802386
0.576030;1.935158;-0.205270;0.538215
0.830040;2.729925;-0.760694;0.332131
0.867915;1.735617;-0.142403;0.856153
0.372627;2.945168;-0.365462;0.072723
0.751060;0.573617;0.630848;0.407581
0.371110;1.486156;0.031374;0.369782
0.443805;3.225995;-0.442225;-0.037414
0.584139;0.842833;0.388657;0.436078
0.519791;4.328813;-0.194526;-0.482019
0.675064;4.452246;-0.173639;-0.652351
0.943665;3.290668;-0.933199;-0.140156
0.575257;3.005304;-0.569923;0.078158
0.862027;2.919199;-0.840797;0.190133
0.895431;4.527839;-0.164315;-0.880225
0.955208;0.279602;0.918113;0.263612
0.159211;4.778903;0.010582;-0.158859
0.932117;4.488167;-0.207254;-0.908784
0.441665;3.908889;-0.317906;-0.306600
0.711968;2.098075;-0.358250;0.615268
0.301425;0.446037;0.271935;0.130033
0.970343;1.436217;0.130194;0.961569
0.907673;0.870403;0.585012;0.693997
0.508297;1.037285;0.258500;0.437657
0.888269;0.282121;0.853153;0.247289
0.608599;1.537715;0.020129;0.608266
0.868043;1.639271;-0.059392;0.866008
0.876619;3.774756;-0.706695;-0.518693
0.505528;0.175320;0.497779;0.088176
0.255689;3.604707;-0.228756;-0.114226
0.865177;3.104849;-0.864593;0.031783
0.366823;4.862432;0.054833;-0.362701
0.504717;0.021375;0.504601;0.010788
0.067424;6.070556;0.065906;-0.014229
0.790899;3.213498;-0.788855;-0.056820
0.547794;1.462286;0.059325;0.544572
0.314301;4.762623;0.015782;-0.313904
0.679199;5.797219;0.600564;-0.317229
0.946850;1.483014;0.083010;0.943204
0.777237;4.307419;-0.306225;-0.714370
0.530029;6.122908;0.523236;-0.084589
0.964511;3.460659;-0.915831;-0.302548
0.867030;1.351482;0.188632;0.846262
0.389298;0.045874;0.388889;0.017852
0.871407;4.607347;-0.091366;-0.866604
0.312026;3.191123;-0.311643;-0.015448
0.476900;1.457196;0.054059;0.473827
0.893373;6.273918;0.893334;-0.008279
0.485100;5.043268;0.157597;-0.458787
0.982183;2.369986;-0.704021;0.684864
0.911294;4.907884;0.177021;-0.893935
0.780977;5.838600;0.705057;-0.335885
0.734241;3.691931;-0.625829;-0.383990
0.606837;5.981505;0.579431;-0.180307
0.583069;6.109449;0.574292;-0.100791
0.392282;3.901236;-0.284436;-0.270150
0.973057;3.773172;-0.785350;-0.574513
0.829479;4.389320;-0.263341;-0.786566
0.903114;5.275287;0.481937;-0.763774
0.471418;3.612618;-0.420082;-0.213930
0.756882;2.008075;-0.320521;0.685665
0.774081;1.989608;-0.314800;0.707179
0.742641;2.496410;-0.593362;0.446583
0.911885;1.904993;-0.299107;0.861434
0.846362;1.963935;-0.324233;0.781794
0.824854;3.435558;-0.789470;-0.239001
0.306080;5.068407;0.106683;-0.286886
0.689948;0.937118;0.408527;0.555998
0.627894;5.304762;0.350573;-0.520912
0.785802;4.613247;-0.077779;-0.781943
0.577044;4.846667;0.077252;-0.571850
0.933528;1.758167;-0.173894;0.917189
0.609828;3.515505;-0.567692;-0.222746
0.703388;4.422464;-0.201085;-0.674033
0.956792;4.504981;-0.197026;-0.936286
0.528037;0.029355;0.527809;0.015498
0.191272;5.516788;0.137795;-0.132656
0.915249;0.656298;0.725112;0.558474
0.889771;4.204796;-0.432496;-0.777586
0.638468;3.191990;-0.637658;-0.032164
0.990851;3.797425;-0.785289;-0.604240
0.234109;3.718527;-0.196216;-0.127696
0.641125;0.296491;0.613151;0.187315
0.507268;5.059799;0.172706;-0.476963
0.638607;5.496568;0.451013;-0.452113
0.734515;4.654584;-0.042435;-0.733289
0.403149;5.826649;0.361860;-0.177725
0.732784;0.319010;0.695813;0.229821
0.056586;0.199353;0.055466;0.011206
0.868694;5.772061;0.757670;-0.424929
0.865285;0.210191;0.846241;0.180539
0.663081;1.895354;-0.211450;0.628462
0.654086;1.742685;-0.111878;0.644447
0.637266;1.379297;0.121291;0.625617
0.680384;5.112948;0.265305;-0.626527
0.493857;2.794183;-0.464353;0.168140
0.646630;5.121142;0.257013;-0.593359
0.743560;5.209835;0.354814;-0.653444
0.928570;2.051806;-0.429626;0.823204
0.388349;4.941185;0.088080;-0.378229
0.847180;1.298609;0.227755;0.815991
0.208725;5.530730;0.152372;-0.142649
0.366089;3.647634;-0.320207;-0.177450
0.964891;0.862198;0.627923;0.732617
0.358635;4.308035;-0.141096;-0.329713
0.756458;5.512471;0.542693;-0.526984
0.485232;3.319130;-0.477605;-0.085695
0.833873;1.128655;0.356794;0.753686
0.897559;0.637448;0.721294;0.534179
0.956820;1.687268;-0.111190;0.950338
0.956663;1.001546;0.515642;0.805802
0.479163;5.338735;0.280880;-0.388206
0.987145;1.877617;-0.298147;0.941044
0.823928;5.257135;0.426960;-0.704672
0.790814;2.174133;-0.448703;0.651194
0.373450;2.155767;-0.206210;0.311356
0.743441;1.150024;0.303670;0.678594
0.860056;4.314827;-0.332990;-0.792979
0.529077;4.214208;-0.252808;-0.464770
0.583353;2.566951;-0.489659;0.317072
0.934189;2.694739;-0.842462;0.403691
0.895674;3.923918;-0.635280;-0.631388
0.978334;3.126369;-0.978221;0.014894
0.896740;4.792506;0.071767;-0.893864
0.773971;4.521682;-0.146709;-0.759939
0.740027;0.192184;0.726403;0.141347
0.628809;1.844680;-0.170076;0.605372
0.938229;2.323880;-0.641647;0.684516
0.769690;0.474274;0.684735;0.351511
0.850240;4.612870;-0.084476;-0.846033
0.649236;5.418456;0.421254;-0.494017
0.277962;6.121161;0.274322;-0.044840
0.749505;2.094261;-0.374666;0.649141
0.421059;5.288438;0.229357;-0.353109
0.721371;0.213276;0.705027;0.152688
0.875543;2.469832;-0.685312;0.544907
0.680313;3.573932;-0.617716;-0.285049
0.730718;2.638712;-0.640254;0.352171
0.257655;5.368630;0.157206;-0.204138
0.836102;1.142088;0.347564;0.760438
0.300741;4.794448;0.024651;-0.299729
0.460822;3.052661;-0.459001;0.040928
0.238013;3.826353;-0.184358;-0.150540
0.609964;1.039390;0.309097;0.525847
0.448127;0.596676;0.370694;0.251801
0.948465;3.910190;-0.681838;-0.659304
0.688251;3.098867;-0.687623;0.029397
0.335993;0.222726;0.327693;0.074217
0.909127;1.823267;-0.227098;0.880306
0.627281;2.179568;-0.358717;0.514591
0.916776;1.005674;0.490951;0.774239
0.506287;1.905722;-0.166416;0.478156
0.495196;4.965451;0.123982;-0.479424
0.850452;1.957878;-0.321035;0.787531
0.401339;5.897951;0.371925;-0.150814
0.098626;1.580334;-0.000941;0.098621
0.837704;4.639730;-0.060813;-0.835494
0.503702;4.765155;0.026566;-0.503001
0.589423;3.931842;-0.414758;-0.418802
0.961157;3.444681;-0.917346;-0.286876
0.848962;2.134775;-0.453815;0.717488
0.828804;4.465956;-0.202183;-0.803765
0.912666;1.986492;-0.368559;0.834940
0.512426;1.104741;0.230267;0.457774
0.350277;4.122159;-0.194947;-0.291015
0.722990;6.051795;0.703721;-0.165804
0.576604;1.856009;-0.162234;0.553310
0.516215;3.629746;-0.455921;-0.242103
0.775900;3.179914;-0.775330;-0.029726
0.636907;4.794661;0.052341;-0.634752
0.666924;2.609891;-0.574852;0.338131
0.728673;0.920713;0.441031;0.580048
0.818637;4.930296;0.176979;-0.799278
0.649066;0.110490;0.645108;0.071569
0.640666;5.412719;0.412890;-0.489872
0.286662;4.068626;-0.172057;-0.229284
0.448577;1.793498;-0.099075;0.437499
0.598600;3.459107;-0.568679;-0.186887
0.775631;3.901242;-0.562393;-0.534152
0.852267;4.550899;-0.137035;-0.841178
0.890683;1.564972;0.005188;0.890668
0.829139;4.034685;-0.519876;-0.645911
0.737879;2.954995;-0.725071;0.136889
0.468862;4.164740;-0.244128;-0.400292
0.988131;0.891169;0.621043;0.768575
0.652636;2.646415;-0.574244;0.310125
0.271227;6.012368;0.261341;-0.072558
0.289962;4.672994;-0.011420;-0.289737
0.861150;0.136452;0.853145;0.117141
0.526941;4.199587;-0.258528;-0.459162
0.939776;5.505296;0.669493;-0.659514
0.562074;3.774636;-0.453161;-0.332524
0.402044;4.236432;-0.184212;-0.357358
0.388955;1.756747;-0.071910;0.382250
0.900835;5.514406;0.647484;-0.626313
0.062394;0.761340;0.045168;0.043045
0.801916;1.305124;0.210549;0.773782
0.528833;4.422659;-0.151084;-0.506791
0.823420;3.138426;-0.823416;0.002607
0.605581;1.073005;0.289157;0.532087
0.397093;1.941592;-0.143890;0.370106
0.329114;1.452968;0.038689;0.326832
0.515667;1.208847;0.182596;0.482256
0.987409;3.291409;-0.976349;-0.147377
0.854672;4.831745;0.101768;-0.848591
0.438439;3.855633;-0.331338;-0.287131
0.803238;3.192838;-0.802183;-0.041145
0.463028;2.030612;-0.205484;0.414935
0.835917;5.541983;0.616621;-0.564391
0.776387;0.167214;0.765558;0.129219
0.871596;0.772976;0.623919;0.608608
0.814946;5.774888;0.711916;-0.396626
0.575100;5.930077;0.539618;-0.198879
0.373285;3.299376;-0.368648;-0.058654
0.979617;3.179732;-0.978904;-0.037353
0.834198;0.737219;0.617591;0.560774
0.902820;5.052950;0.301557;-0.850969
0.930017;3.753255;-0.761400;-0.534042
0.716205;2.238448;-0.443433;0.562420
0.798464;1.529409;0.033037;0.797780
0.353917;5.213624;0.170060;-0.310381
0.611071;1.802018;-0.140037;0.594809
0.924274;0.654425;0.733317;0.562608
0.781014;0.436003;0.707948;0.329838
0.993070;1.336811;0.230250;0.966009
0.309848;1.647583;-0.023769;0.308935
0.579468;1.737269;-0.096021;0.571457
0.835269;1.149044;0.341926;0.762077
